dateRep,cases,deaths,country,median_age,gdp_per_capita,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,testing_rate,positivity_rate,Population
28/07/2020,168,5,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
27/07/2020,254,5,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
26/07/2020,274,5,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
25/07/2020,252,5,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
24/07/2020,306,10,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
23/07/2020,280,9,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
22/07/2020,128,15,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
21/07/2020,190,13,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
20/07/2020,218,3,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
19/07/2020,249,14,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
18/07/2020,231,11,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
17/07/2020,230,20,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
16/07/2020,162,13,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
15/07/2020,114,17,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
14/07/2020,169,13,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
13/07/2020,234,9,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
12/07/2020,188,7,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
11/07/2020,276,12,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
10/07/2020,214,12,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
09/07/2020,193,15,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
08/07/2020,137,30,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
07/07/2020,208,8,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
06/07/2020,192,7,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
05/07/2020,235,21,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
04/07/2020,223,15,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
03/07/2020,201,30,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
02/07/2020,182,21,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
01/07/2020,142,23,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
30/06/2020,126,6,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
29/06/2020,174,22,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
28/06/2020,175,8,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
27/06/2020,255,30,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
26/06/2020,296,34,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
25/06/2020,577,-31,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
24/06/2020,113,18,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
23/06/2020,221,23,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
22/06/2020,224,24,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
21/06/2020,264,49,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
20/06/2020,-148,47,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
19/06/2020,331,66,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
18/06/2020,328,43,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
17/06/2020,210,34,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
16/06/2020,301,26,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
15/06/2020,338,44,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
14/06/2020,346,78,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
13/06/2020,163,56,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
12/06/2020,379,53,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
11/06/2020,202,71,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
10/06/2020,283,79,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
09/06/2020,280,65,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
08/06/2020,197,53,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
07/06/2020,270,72,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
06/06/2020,518,85,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
05/06/2020,177,88,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
04/06/2020,321,71,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
03/06/2020,318,55,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
02/06/2020,178,60,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
01/06/2020,355,75,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
31/05/2020,416,111,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
30/05/2020,516,87,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
29/05/2020,593,70,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
28/05/2020,584,117,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
27/05/2020,397,78,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
26/05/2020,300,92,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
25/05/2020,531,50,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
24/05/2020,669,119,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
23/05/2020,652,130,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
22/05/2020,642,156,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
21/05/2020,665,161,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
20/05/2020,813,162,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
19/05/2020,451,99,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
18/05/2020,675,145,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
17/05/2020,875,153,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
16/05/2020,789,242,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
15/05/2020,992,262,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
14/05/2020,888,195,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
13/05/2020,1402,172,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
12/05/2020,744,179,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
11/05/2020,802,165,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
10/05/2020,1083,194,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
09/05/2020,1327,243,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
08/05/2020,1401,274,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
07/05/2020,1444,369,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
06/05/2020,1075,236,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
05/05/2020,1221,195,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
04/05/2020,1389,174,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
03/05/2020,1900,474,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
02/05/2020,1965,269,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
01/05/2020,1872,285,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
30/04/2020,2086,323,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
29/04/2020,2091,382,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
28/04/2020,1739,333,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
27/04/2020,2324,260,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
26/04/2020,2357,415,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
25/04/2020,3021,420,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
24/04/2020,2646,464,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
23/04/2020,3370,437,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
22/04/2020,2729,534,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
21/04/2020,2256,454,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
20/04/2020,3047,433,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
19/04/2020,3491,480,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
18/04/2020,3493,575,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
17/04/2020,3786,525,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
16/04/2020,2667,578,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
15/04/2020,2972,604,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
14/04/2020,3153,564,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
13/04/2020,4092,431,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
12/04/2020,4694,619,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
11/04/2020,3951,570,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
10/04/2020,4204,612,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
09/04/2020,3836,540,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
08/04/2020,3039,604,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
07/04/2020,3599,636,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
06/04/2020,4316,527,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
05/04/2020,4805,681,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
04/04/2020,4585,764,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
03/04/2020,4668,760,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
02/04/2020,4782,727,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
01/04/2020,4053,839,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
31/03/2020,4050,810,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
30/03/2020,5217,758,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
29/03/2020,5974,887,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
28/03/2020,5959,971,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
27/03/2020,6153,660,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
26/03/2020,5210,685,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
25/03/2020,5249,743,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
24/03/2020,4789,601,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
23/03/2020,5560,649,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
22/03/2020,6557,795,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
21/03/2020,5986,625,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
20/03/2020,5322,429,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
19/03/2020,4207,473,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
18/03/2020,3526,347,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
17/03/2020,4000,347,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
16/03/2020,2823,370,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
15/03/2020,3497,173,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
14/03/2020,2547,252,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
13/03/2020,2651,189,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
12/03/2020,2313,196,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
11/03/2020,977,167,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
10/03/2020,1797,98,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
09/03/2020,1492,133,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
08/03/2020,1247,36,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
07/03/2020,778,49,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
06/03/2020,769,41,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
05/03/2020,587,27,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
04/03/2020,466,28,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
03/03/2020,347,17,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
02/03/2020,561,6,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
01/03/2020,240,8,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
29/02/2020,238,4,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
28/02/2020,250,5,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
27/02/2020,78,1,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
26/02/2020,93,5,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
25/02/2020,97,4,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
24/02/2020,53,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
23/02/2020,62,2,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
22/02/2020,14,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
21/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
20/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
19/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
18/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
17/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
16/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
15/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
14/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
13/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
12/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
11/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
10/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
09/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
08/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
07/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
06/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
05/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
04/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
03/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
02/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
01/02/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
31/01/2020,3,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
30/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
29/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
28/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
27/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
26/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
25/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
24/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
23/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
22/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
21/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
20/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
19/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
18/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
17/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
16/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
15/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
14/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
13/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
12/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
11/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
10/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
09/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
08/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
07/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
06/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
05/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
04/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
03/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
02/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
01/01/2020,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
31/12/2019,0,0,Italy,47.9,35220.084,4.78,,3.18,83.51,1154.814849,2.101311114,60297396.0
10/10/2020,0,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
09/10/2020,657,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
08/10/2020,831,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
07/10/2020,786,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
06/10/2020,375,2,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
05/10/2020,155,2,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
04/10/2020,461,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
03/10/2020,712,2,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
02/10/2020,634,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
01/10/2020,688,2,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
30/09/2020,613,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
29/09/2020,379,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
28/09/2020,167,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
27/09/2020,325,2,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
26/09/2020,630,4,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
25/09/2020,540,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
24/09/2020,553,0,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
23/09/2020,438,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
22/09/2020,267,2,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
21/09/2020,133,4,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
20/09/2020,279,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
19/09/2020,437,1,Sweden,41.0,46949.282999999996,4.79,,2.22,82.8,1061.6523550000004,3.3625206010000004,10285453.0
